district_key,district_name,state,season,sprayable_acres,pp_spray_acres_low,pp_spray_acres_base,pp_spray_acres_high,rank_national,rank_national_low,rank_national_high,rank_in_state,decile,top_crop_1,top_crop_1_share_pct,top_crop_2,top_crop_2_share_pct,top_crop_3,top_crop_3_share_pct,open_crop_share_pct,unit_key,unit_district_count,unit_yoy_area_change_pct,unit_area_ma3_acres
Haryana:Panipat,Panipat,Haryana,Kharif,198912.01589,302666.2967062,371488.7473444,479827.8893415,563,520,714,20,3,Rice,94.67405213712775,Sugarcane,5.028620687312887,Maize,0.19954843997273358,0.19954843997273358,Haryana:Panipat,1,-2.2997287415968866,423731.29717333335
Haryana:Panipat,Panipat,Haryana,Rabi,210483.56063,196509.9422111,196509.9422111,420967.12126,822,704,761,33,5,Wheat,99.39680471803983,Rapeseed & Mustard,0.603195281960164,,,,Haryana:Panipat,1,-2.2997287415968866,423731.29717333335
Haryana:Rewari,Rewari,Haryana,Kharif,237028.79704,58440.8777232,206892.6549984,550254.546044,802,1063,654,32,5,Bajra,65.89885755057587,Cotton,28.63547572554384,Rice,5.394006374216767,0.07166034966352312,Haryana:Rewari,1,1.3228013029315961,505392.69925666664
Haryana:Rewari,Rewari,Haryana,Rabi,277954.46273,99725.4376307,99750.1970507,555933.68488,1030,913,652,37,6,Wheat,73.59183729069622,Rapeseed & Mustard,26.35851986000211,Gram,0.049642849301672134,0.049642849301672134,Haryana:Rewari,1,1.3228013029315961,505392.69925666664
Haryana:Rohtak,Rohtak,Haryana,Kharif,249364.44911,360112.9833938,453615.2176556,638672.1139085,465,446,578,14,3,Rice,83.627559458028,Cotton,9.439164810495507,Sugarcane,4.096405781101467,0.021789392452667377,Haryana:Rohtak,1,1.2511521383500819,532652.7465466667
Haryana:Rohtak,Rohtak,Haryana,Rabi,285920.47253,251630.877491,251804.168721,572014.23629,715,601,638,26,4,Wheat,98.28175117911017,Rapeseed & Mustard,1.580609137734292,Gram,0.13763968315552977,0.13763968315552977,Haryana:Rohtak,1,1.2511521383500819,532652.7465466667
Haryana:Sirsa,Sirsa,Haryana,Kharif,748355.14978,1351748.1564524,1649815.9127688,2968321.300483,82,62,73,1,1,Cotton,66.53572871398475,Rice,32.721450738271066,Bajra,0.5496117190906682,0.16774720007127436,Haryana:Sirsa,1,-2.6501095200488742,1643828.5081166667
Haryana:Sirsa,Sirsa,Haryana,Rabi,866010.55457,676532.2715774,679998.2197274,1735487.05729,307,202,179,8,2,Wheat,95.25715745065789,Rapeseed & Mustard,3.723443365800297,Gram,1.0193991835418161,1.0193991835418161,Haryana:Sirsa,1,-2.6501095200488742,1643828.5081166667
Haryana:Sonipat,Sonipat,Haryana,Kharif,310876.28761,468673.2302238,583382.8961156,748433.2543835,357,337,509,10,2,Rice,94.32559764428878,Sugarcane,2.960712443749365,Cotton,1.3621818625318967,0.4066214515020587,Haryana:Sonipat,1,-2.48912988284792,682920.3352066666
Haryana:Sonipat,Sonipat,Haryana,Rabi,353445.19301,329453.9592197,329453.9592197,706890.38602,603,484,532,22,4,Wheat,99.3711007435129,Rapeseed & Mustard,0.6288992564870979,,,,Haryana:Sonipat,1,-2.48912988284792,682920.3352066666
Haryana:Yamunanagar,Yamunanagar,Haryana,Kharif,237263.78914,348209.2606412,421201.9809144,587403.522979,497,463,623,17,3,Rice,89.03155714042357,Sugarcane,10.835506970057482,Maize,0.12906397040674858,0.12906397040674858,Haryana:Yamunanagar,1,5.423850621505727,484875.56618666666
Haryana:Yamunanagar,Yamunanagar,Haryana,Rabi,242659.66242,228157.38813,228182.14755,485344.08426,760,643,709,31,5,Wheat,99.48839150979408,Rapeseed & Mustard,0.48990703786546075,Gram,0.021701452340459403,0.021701452340459403,Haryana:Yamunanagar,1,5.423850621505727,484875.56618666666
Himachal Pradesh:Bilaspur,Bilaspur,Himachal Pradesh,Kharif,69192.942,70603.6359,138741.83155,209716.241,926,1010,978,8,5,Maize,96.65162013640723,Rice,3.3430368463374953,Sugarcane,0.005343017255274226,96.65162013640723,Himachal Pradesh:Bilaspur,1,5.008931802167248,129347.08131333333
Himachal Pradesh:Bilaspur,Bilaspur,Himachal Pradesh,Rabi,67055.87294,64693.72049,64703.95043,134121.97582,1130,1034,1106,13,6,Wheat,99.88447730083982,Rapeseed & Mustard,0.08390194051402064,Gram,0.03162075864615798,0.03162075864615798,Himachal Pradesh:Bilaspur,1,5.008931802167248,129347.08131333333
Himachal Pradesh:Chamba,Chamba,Himachal Pradesh,Kharif,72751.182,76663.61514,146510.11193,224258.076,912,988,962,6,5,Maize,91.11542011774641,Rice,8.780012355833847,Moong,0.10456752641974451,91.21998764416615,Himachal Pradesh:Chamba,1,0.6842959870099745,131606.28366666666
Himachal Pradesh:Chamba,Chamba,Himachal Pradesh,Rabi,55953.324,48811.6398,48811.6398,111906.648,1204,1107,1159,16,7,Wheat,98.26787757292267,Rapeseed & Mustard,1.732122427077322,,,,Himachal Pradesh:Chamba,1,0.6842959870099745,131606.28366666666
Himachal Pradesh:Hamirpur,Hamirpur,Himachal Pradesh,Kharif,80060.4,81903.2718,160521.3491,242973.43,883,966,938,5,5,Maize,96.17915676987043,Rice,3.774662457032639,Sugarcane,0.04618077309692883,96.17915676987043,Himachal Pradesh:Hamirpur,1,-1.2198142414860682,158133.29233333335
Himachal Pradesh:Hamirpur,Hamirpur,Himachal Pradesh,Rabi,77619.052,75199.15228,75199.15228,155238.104,1093,994,1074,12,6,Wheat,99.98120441577936,Rapeseed & Mustard,0.018795584220647015,,,,Himachal Pradesh:Hamirpur,1,-1.2198142414860682,158133.29233333335
Himachal Pradesh:Kangra,Kangra,Himachal Pradesh,Kharif,188070.281,240685.18516,387422.99974,644093.331,540,624,571,1,3,Maize,54.55266521136766,Rice,44.85103892557042,Sugarcane,0.5166213676893772,54.55266521136766,Himachal Pradesh:Kangra,1,-3.8386436661939722,409310.10463
Himachal Pradesh:Kangra,Kangra,Himachal Pradesh,Rabi,209048.05789,199006.48222,199119.13511,418208.76867,818,698,764,3,5,Wheat,99.59355894170949,Rapeseed & Mustard,0.29328981349651867,Gram,0.11315124479399412,0.11315124479399412,Himachal Pradesh:Kangra,1,-3.8386436661939722,409310.10463
Himachal Pradesh:Kinnaur,Kinnaur,Himachal Pradesh,Kharif,229.803,241.21902,462.54649,706.706,1800,1809,1822,21,10,Maize,91.8852502804637,Rice,8.1147497195363,,,91.8852502804637,Himachal Pradesh:Kinnaur,1,-1.829268292682927,404.42033333333336
Himachal Pradesh:Kinnaur,Kinnaur,Himachal Pradesh,Rabi,168.028,156.76024,156.76024,336.056,1840,1826,1843,23,10,Wheat,99.38524590163935,Rapeseed & Mustard,0.6147540983606558,,,,Himachal Pradesh:Kinnaur,1,-1.829268292682927,404.42033333333336
Himachal Pradesh:Kullu,Kullu,Himachal Pradesh,Kharif,23212.574,23664.32222,46541.50739,70346.899,1212,1264,1273,17,7,Maize,96.70248456471406,Rice,3.1913306493358937,Groundnut,0.10618478595005386,96.70248456471406,Himachal Pradesh:Kullu,1,-0.22340889276373146,46262.062
Himachal Pradesh:Kullu,Kullu,Himachal Pradesh,Rabi,22033.907,21136.26683,21136.26683,44067.814,1404,1294,1390,18,8,Wheat,99.8267422516259,Rapeseed & Mustard,0.17325774837410113,,,,Himachal Pradesh:Kullu,1,-0.22340889276373146,46262.062
Himachal Pradesh:Lahaul And Spiti,Lahaul And Spiti,Himachal Pradesh,Kharif,29.652,29.652,59.304,88.956,1856,1862,1865,24,10,Maize,100.0,,,,,100.0,Himachal Pradesh:Lahaul And Spiti,1,11.764705882352942,218.27166666666668
Himachal Pradesh:Lahaul And Spiti,Lahaul And Spiti,Himachal Pradesh,Rabi,205.093,198.94021,198.94021,410.186,1830,1819,1838,22,10,Wheat,100.0,,,,,,Himachal Pradesh:Lahaul And Spiti,1,11.764705882352942,218.27166666666668
Himachal Pradesh:Mandi,Mandi,Himachal Pradesh,Kharif,154286.769,183294.97466,316114.21457,507523.632,630,726,684,2,4,Maize,69.23335298215027,Rice,29.821674674842825,Soybean,0.8231085095427824,69.24429649509766,Himachal Pradesh:Mandi,1,-0.26878493484222193,305459.02370666666
Himachal Pradesh:Mandi,Mandi,Himachal Pradesh,Rabi,150364.60012,145282.32145,145333.52057,300780.39936,917,794,874,7,5,Wheat,99.86853843542036,Gram,0.07045741381505984,Rapeseed & Mustard,0.06100415076458365,0.07045741381505984,Himachal Pradesh:Mandi,1,-0.26878493484222193,305459.02370666666
Himachal Pradesh:Shimla,Shimla,Himachal Pradesh,Kharif,10457.272,10672.249,20937.82082,31883.313,1406,1431,1450,19,8,Maize,94.43648491400167,Rice,3.841424123907466,Moong,1.6286222092142253,96.0651071232159,Himachal Pradesh:Shimla,1,-12.900832428519726,26231.477066666666
Himachal Pradesh:Shimla,Shimla,Himachal Pradesh,Rabi,13329.0682,12415.56421,12453.12341,26695.6956,1481,1404,1486,20,8,Wheat,98.75707133942231,Rapeseed & Mustard,0.6397193489307916,Gram,0.6032093116469003,0.6032093116469003,Himachal Pradesh:Shimla,1,-12.900832428519726,26231.477066666666
Himachal Pradesh:Sirmaur,Sirmaur,Himachal Pradesh,Kharif,61947.97,75278.0266,126304.4237,206170.356,953,993,982,10,6,Maize,64.32591798445456,Rice,34.42982155818189,Sugarcane,0.8725474276480152,64.43156274026846,Himachal Pradesh:Sirmaur,1,-1.4356914154533922,125014.52051666667
Himachal Pradesh:Sirmaur,Sirmaur,Himachal Pradesh,Rabi,58997.71955,55314.34811,55601.10766,118282.19865,1170,1080,1145,14,7,Wheat,98.43352386911782,Gram,1.0314886234048812,Rapeseed & Mustard,0.5349875074772926,1.0314886234048812,Himachal Pradesh:Sirmaur,1,-1.4356914154533922,125014.52051666667
Himachal Pradesh:Solan,Solan,Himachal Pradesh,Kharif,62758.458,70909.00208,127515.55964,200741.569,950,1009,991,9,6,Maize,78.60503007082282,Rice,21.142900549638366,Soybean,0.10464134759452795,78.60503007082282,Himachal Pradesh:Solan,1,8.412829202383326,114624.86331333334
Himachal Pradesh:Solan,Solan,Himachal Pradesh,Rabi,58184.98294,55113.40639,55123.63633,116380.19582,1174,1081,1148,15,7,Wheat,99.59050987012417,Rapeseed & Mustard,0.37237378312846875,Gram,0.03711634674736633,0.03711634674736633,Himachal Pradesh:Solan,1,8.412829202383326,114624.86331333334
Himachal Pradesh:Una,Una,Himachal Pradesh,Kharif,80856.062,83982.42062,162198.63919,247334.745,877,955,935,4,5,Maize,93.42956806344338,Rice,6.337345517405385,Sugarcane,0.19652384359809869,93.46613063899652,Himachal Pradesh:Una,1,-0.5549721696218511,171753.55964666666
Himachal Pradesh:Una,Una,Himachal Pradesh,Rabi,90436.47494,85199.70935,85209.93929,180883.17982,1064,950,1029,11,6,Wheat,99.51757322746005,Rapeseed & Mustard,0.4584156299778535,Gram,0.024011142562099106,0.024011142562099106,Himachal Pradesh:Una,1,-0.5549721696218511,171753.55964666666
Jammu And Kashmir:Anantnag,Anantnag,Jammu And Kashmir,Kharif,76375.32357,114866.88129,162665.13928,287673.02928,875,882,891,9,5,Rice,77.80128963106003,Maize,21.92020377434616,Moong,0.27850659459380633,22.198710368939967,Jammu And Kashmir:Anantnag,1,216.1864289183376,59920.88515
Jammu And Kashmir:Anantnag,Anantnag,Jammu And Kashmir,Rabi,36232.96488,4772.3678268,4772.3678268,72465.92976,1627,1548,1265,30,9,Rapeseed & Mustard,98.49780267779421,Wheat,1.5021973222057847,,,,Jammu And Kashmir:Anantnag,1,216.1864289183376,59920.88515
Jammu And Kashmir:Bandipora,Bandipora,Jammu And Kashmir,Kharif,48502.04821,69394.99567,102385.61319,177561.21684,1018,1015,1035,17,6,Rice,67.09290165848154,Maize,32.12751379332732,Moong,0.77958454819115,32.90709834151846,Jammu And Kashmir:Bandipora,1,1304.8583662714097,20065.96141666667
Jammu And Kashmir:Bandipora,Bandipora,Jammu And Kashmir,Rabi,4193.88004,545.2044052,545.2044052,8387.76008,1787,1768,1650,36,10,Rapeseed & Mustard,100.0,,,,,,Jammu And Kashmir:Bandipora,1,1304.8583662714097,20065.96141666667
Jammu And Kashmir:Baramulla,Baramulla,Jammu And Kashmir,Kharif,100861.99459,134226.12847,210317.78124,353973.61636,796,822,822,4,5,Rice,52.157847716556674,Maize,47.047246037217654,Moong,0.7949062462256699,47.842152283443326,Jammu And Kashmir:Baramulla,1,31957.0,34009.16372
Jammu And Kashmir:Baramulla,Baramulla,Jammu And Kashmir,Rabi,530.44957,68.9584441,68.9584441,1060.89914,1855,1843,1796,37,10,Rapeseed & Mustard,100.0,,,,,,Jammu And Kashmir:Baramulla,1,31957.0,34009.16372
Jammu And Kashmir:Budgam,Budgam,Jammu And Kashmir,Kharif,80198.80071,120272.29263,170719.56146,301373.14284,859,859,873,8,5,Rice,77.17732104816291,Maize,22.75317466130047,Moong,0.06950429053661886,22.822678951837087,Jammu And Kashmir:Budgam,1,459.7986577181208,41839.9604
Jammu And Kashmir:Budgam,Budgam,Jammu And Kashmir,Rabi,6365.76549,2526.6269049,2526.6269049,12731.53098,1692,1640,1616,33,9,Wheat,77.65411825524964,Rapeseed & Mustard,22.345881744750354,,,,Jammu And Kashmir:Budgam,1,459.7986577181208,41839.9604
Jammu And Kashmir:Doda,Doda,Jammu And Kashmir,Kharif,64679.70992,66852.01544,129918.95308,197788.92168,943,1025,996,11,5,Maize,93.79681186698183,Rice,5.497486756687464,Moong,0.7057013763307028,94.50251324331253,Jammu And Kashmir:Doda,1,94.623806337814,44128.024033333335
Jammu And Kashmir:Doda,Doda,Jammu And Kashmir,Rabi,14387.59518,11818.5770346,11818.5770346,28775.19036,1488,1411,1471,27,8,Wheat,97.20113012309696,Rapeseed & Mustard,2.7988698769030402,,,,Jammu And Kashmir:Doda,1,94.623806337814,44128.024033333335
Jammu And Kashmir:Ganderbal,Ganderbal,Jammu And Kashmir,Kharif,24487.61,36663.61076,52111.46262,91911.316,1188,1166,1203,23,7,Rice,76.82228171549257,Maize,23.17771828450744,,,23.17771828450744,Jammu And Kashmir:Ganderbal,1,580.9563469270535,12632.12265
Jammu And Kashmir:Ganderbal,Ganderbal,Jammu And Kashmir,Rabi,4807.20695,624.9369035,624.9369035,9614.4139,1780,1760,1638,35,10,Rapeseed & Mustard,100.0,,,,,,Jammu And Kashmir:Ganderbal,1,580.9563469270535,12632.12265
Jammu And Kashmir:Jammu,Jammu,Jammu And Kashmir,Kharif,194754.01477,253854.70089,373954.61656,688738.07408,558,597,544,1,3,Rice,76.8446337374988,Maize,17.934765083783674,Bajra,4.994787803883985,18.122253487175936,Jammu And Kashmir:Jammu,1,94.92841369603727,268012.1553666667
Jammu And Kashmir:Jammu,Jammu,Jammu And Kashmir,Rabi,202227.20833,194837.5867081,194837.5867081,404454.41666,825,708,772,5,5,Wheat,99.89492793333213,Rapeseed & Mustard,0.10507206666786803,,,,Jammu And Kashmir:Jammu,1,94.92841369603727,268012.1553666667
Jammu And Kashmir:Kathua,Kathua,Jammu And Kashmir,Kharif,129912.825,182434.96782,269767.34785,471024.491,678,728,720,2,4,Rice,68.05167195107597,Maize,31.137635695890985,Bajra,0.8106923530330433,31.137635695890985,Jammu And Kashmir:Kathua,1,103.57399878223636,169277.19757666666
Jammu And Kashmir:Kathua,Kathua,Jammu And Kashmir,Rabi,126195.52673,116394.3524261,116394.3524261,252391.05346,983,877,929,16,6,Wheat,99.20018404493374,Rapeseed & Mustard,0.7998159550662598,,,,Jammu And Kashmir:Kathua,1,103.57399878223636,169277.19757666666
Jammu And Kashmir:Kishtwar,Kishtwar,Jammu And Kashmir,Kharif,31804.241,33771.05816,64115.08642,98392.749,1134,1186,1197,21,6,Maize,89.9139862689434,Rice,10.08601373105659,,,89.9139862689434,Jammu And Kashmir:Kishtwar,1,226.03210412147504,17884.340226666667
Jammu And Kashmir:Kishtwar,Kishtwar,Jammu And Kashmir,Rabi,5335.08668,5147.1789908,5147.1789908,10670.17336,1613,1537,1627,29,9,Wheat,99.91624719855857,Rapeseed & Mustard,0.08375280144143535,,,,Jammu And Kashmir:Kishtwar,1,226.03210412147504,17884.340226666667
Jammu And Kashmir:Kulgam,Kulgam,Jammu And Kashmir,Kharif,27804.85337,40095.01433,58775.35426,102138.48848,1161,1149,1187,22,7,Rice,68.7508565941564,Maize,30.900451777217413,Moong,0.34869162862617853,31.24914340584359,Jammu And Kashmir:Kulgam,1,407.60323601829054,16466.875786666667
Jammu And Kashmir:Kulgam,Kulgam,Jammu And Kashmir,Rabi,7854.54299,1021.0905887,1021.0905887,15709.08598,1762,1724,1580,34,10,Rapeseed & Mustard,100.0,,,,,,Jammu And Kashmir:Kulgam,1,407.60323601829054,16466.875786666667
Jammu And Kashmir:Kupwara,Kupwara,Jammu And Kashmir,Kharif,89304.411,117762.918,185939.0435,311032.183,840,869,865,7,5,Rice,50.321933327574634,Maize,49.678066672425366,,,49.678066672425366,Jammu And Kashmir:Kupwara,1,107.11174785100286,74130.82366666666
Jammu And Kashmir:Poonch,Poonch,Jammu And Kashmir,Kharif,63403.389,72813.4512,129230.5819,204467.837,944,1002,986,12,5,Maize,76.05896108713567,Rice,23.941038912864325,,,76.05896108713567,Jammu And Kashmir:Poonch,1,1897.9520613614573,48695.40396
Jammu And Kashmir:Poonch,Poonch,Jammu And Kashmir,Rabi,39581.16988,38324.117818,38324.117818,79162.33976,1261,1158,1243,24,7,Wheat,99.97188701315666,Rapeseed & Mustard,0.028112986843338798,,,,Jammu And Kashmir:Poonch,1,1897.9520613614573,48695.40396
Jammu And Kashmir:Pulwama,Pulwama,Jammu And Kashmir,Kharif,34384.48391,52306.00445,73385.11705,130490.64364,1097,1100,1115,19,6,Rice,80.29392007353894,Maize,19.206324887915404,Moong,0.4997550385456529,19.706079926461054,Jammu And Kashmir:Pulwama,1,170.65440443213296,34986.52658666667
Jammu And Kashmir:Pulwama,Pulwama,Jammu And Kashmir,Rabi,25973.54585,3982.9384301,3982.9384301,51947.0917,1643,1587,1354,31,9,Rapeseed & Mustard,82.41947210360419,Wheat,17.580527896395814,,,,Jammu And Kashmir:Pulwama,1,170.65440443213296,34986.52658666667
Jammu And Kashmir:Rajouri,Rajouri,Jammu And Kashmir,Kharif,130991.54005,136756.18537,261566.2224,402630.1762,699,817,775,3,4,Maize,90.08978370289756,Rice,9.454533774694298,Bajra,0.443307033056727,90.10215919224898,Jammu And Kashmir:Rajouri,1,104.46549013442339,168473.78487333332
Jammu And Kashmir:Rajouri,Rajouri,Jammu And Kashmir,Rabi,126091.84357,120884.1614029,120884.1614029,252183.68714,974,857,930,14,6,Wheat,99.81757378928658,Rapeseed & Mustard,0.1824262107134158,,,,Jammu And Kashmir:Rajouri,1,104.46549013442339,168473.78487333332
Jammu And Kashmir:Ramban,Ramban,Jammu And Kashmir,Kharif,66956.687,69099.63704,134465.34598,204116.955,932,1019,987,10,5,Maize,94.76016669674284,Rice,5.239833303257158,,,94.76016669674284,Jammu And Kashmir:Ramban,1,545.2240993283126,34236.41335333333
Jammu And Kashmir:Ramban,Ramban,Jammu And Kashmir,Rabi,11373.66706,10851.4404838,10851.4404838,22747.33412,1507,1428,1511,28,8,Wheat,99.74183641018146,Rapeseed & Mustard,0.2581635898185361,,,,Jammu And Kashmir:Ramban,1,545.2240993283126,34236.41335333333
Jammu And Kashmir:Reasi,Reasi,Jammu And Kashmir,Kharif,59195.276,61013.6849,118858.93005,180340.993,978,1049,1030,15,6,Maize,94.96991261196365,Rice,5.030087388036352,,,94.96991261196365,Jammu And Kashmir:Reasi,1,160.73468017987784,55909.55435333333
Jammu And Kashmir:Reasi,Reasi,Jammu And Kashmir,Rabi,36795.31506,35540.6188494,35540.6188494,73590.63012,1283,1172,1261,25,7,Wheat,99.93431801455422,Rapeseed & Mustard,0.06568198544577142,,,,Jammu And Kashmir:Reasi,1,160.73468017987784,55909.55435333333
Jammu And Kashmir:Samba,Samba,Jammu And Kashmir,Kharif,66630.515,87537.44832,127549.61002,236645.199,949,943,946,13,6,Rice,79.29413843299182,Maize,15.269683691660102,Bajra,5.099090212020391,15.269683691660102,Jammu And Kashmir:Samba,1,100.66428130335282,92343.63392333333
Jammu And Kashmir:Samba,Samba,Jammu And Kashmir,Rabi,69869.67477,66789.6066285,66789.6066285,139739.34954,1124,1026,1097,20,6,Wheat,99.77199701946587,Rapeseed & Mustard,0.2280029805341287,,,,Jammu And Kashmir:Samba,1,100.66428130335282,92343.63392333333
Jammu And Kashmir:Shopian,Shopian,Jammu And Kashmir,Kharif,1440.593,1841.78456,2984.52322,4929.645,1680,1672,1703,32,9,Maize,55.80301700584524,Rice,44.19698299415476,,,55.80301700584524,Jammu And Kashmir:Shopian,1,124.23076923076923,908.5043333333333
Jammu And Kashmir:Srinagar,Srinagar,Jammu And Kashmir,Kharif,10365.845,17016.49208,22444.73546,41174.273,1385,1345,1410,26,8,Rice,97.42383241259195,Maize,2.576167587408045,,,2.576167587408045,Jammu And Kashmir:Srinagar,1,3425.532258064516,3805.0599533333334
Jammu And Kashmir:Srinagar,Srinagar,Jammu And Kashmir,Rabi,436.52686,56.7484918,56.7484918,873.05372,1857,1846,1808,38,10,Rapeseed & Mustard,100.0,,,,,,Jammu And Kashmir:Srinagar,1,3425.532258064516,3805.0599533333334
Jammu And Kashmir:Udhampur,Udhampur,Jammu And Kashmir,Kharif,98160.27732,106061.20098,194584.35591,308333.06028,826,898,867,6,5,Maize,79.4923401095734,Rice,19.23721488037481,Bajra,1.1817561536465864,79.5810289659786,Jammu And Kashmir:Udhampur,1,113.64270208511854,118562.13000333334
Jammu And Kashmir:Udhampur,Udhampur,Jammu And Kashmir,Rabi,86661.40469,80905.3858781,80905.3858781,173322.80938,1076,973,1040,18,6,Wheat,99.39626279746572,Rapeseed & Mustard,0.6037372025342733,,,,Jammu And Kashmir:Udhampur,1,113.64270208511854,118562.13000333334
Jharkhand:Bokaro,Bokaro,Jharkhand,Kharif,64483.66078,91731.4736548,136155.0913926,237719.39212,930,933,942,23,5,Rice,65.22530123866281,Maize,30.013859622895474,Moong,2.871080295284837,32.88493991818031,Jharkhand:Bokaro,1,-37.47913506954977,146173.50407333334
Jharkhand:Bokaro,Bokaro,Jharkhand,Rabi,42470.65844,18791.3392268,21326.5852268,87476.56288,1402,1320,1215,47,8,Wheat,59.91044023655509,Maize,21.180080880101418,Rapeseed & Mustard,16.314107922105688,23.775451841339226,Jharkhand:Bokaro,1,-37.47913506954977,146173.50407333334
Jharkhand:Chatra,Chatra,Jharkhand,Kharif,79390.19067,116819.6834322,168421.3112939,295880.20868,867,876,877,20,5,Rice,73.0689212359536,Maize,25.745618334685464,Moong,0.6074017546478108,26.353020089333274,Jharkhand:Chatra,1,23.59502757882605,185920.04974666666
